Category,Sub-Category,Item Name,Points,Found,Item ID,Shortened Item ID,Icon,Achievements ID,Achievements Display Name
Buildings,Houses,Painted,1,FALSE,Buildings_Houses_Painted,Buildings_Houses_Painted,home,location|rainbow,Location location location!|Over the rainbow!
Buildings,Houses,Satellite Dish,1,FALSE,Buildings_Houses_Satellite Dish,Buildings_Houses_Satellite Dish,home,location|wavelength,Location location location!|Same wavelength!
Buildings,Houses,Skylight,1,FALSE,Buildings_Houses_Skylight,Buildings_Houses_Skylight,home,location,Location location location!
Buildings,Houses,Solar Panels,2,FALSE,Buildings_Houses_Solar Panels,Buildings_Houses_Solar Panels,home,location|wavelength,Location location location!|Same wavelength!
Buildings,Places of Interest,Car Salesroom,2,FALSE,Buildings_Places of Interest_Car Salesroom,Buildings_Places of Interest_Salesroom,location_city,interest,Been there done that!
Buildings,Places of Interest,Carwash,2,FALSE,Buildings_Places of Interest_Carwash,Buildings_Places of Interest_Carwash,location_city,interest,Been there done that!
Buildings,Places of Interest,Church,3,FALSE,Buildings_Places of Interest_Church,Buildings_Places of Interest_Church,location_city,interest,Been there done that!
Buildings,Places of Interest,Hotel,3,FALSE,Buildings_Places of Interest_Hotel,Buildings_Places of Interest_Hotel,location_city,interest,Been there done that!
Buildings,Shops,Antique,2,FALSE,Buildings_Shops_Antique,Buildings_Shops_Antique,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Bakery,2,FALSE,Buildings_Shops_Bakery,Buildings_Shops_Bakery,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Betting,2,FALSE,Buildings_Shops_Betting,Buildings_Shops_Betting,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Books,2,FALSE,Buildings_Shops_Books,Buildings_Shops_Books,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Butcher,2,FALSE,Buildings_Shops_Butcher,Buildings_Shops_Butcher,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Charity,1,FALSE,Buildings_Shops_Charity,Buildings_Shops_Charity,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Coffee,1,FALSE,Buildings_Shops_Coffee,Buildings_Shops_Coffee,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Electronics,2,FALSE,Buildings_Shops_Electronics,Buildings_Shops_Electronics,storefront,shop_drop|wavelength,Shop 'til you drop!|Same wavelength!
Buildings,Shops,Empty Unit,2,FALSE,Buildings_Shops_Empty Unit,Buildings_Shops_Empty Unit,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Fashion,2,FALSE,Buildings_Shops_Fashion,Buildings_Shops_Fashion,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Fast food: burger,2,FALSE,Buildings_Shops_Fast food: burger,Buildings_Shops_Burger,storefront,shop_drop|eating,Shop 'til you drop!|Eatings cheatin'!
Buildings,Shops,Fast food: chicken,2,FALSE,Buildings_Shops_Fast food: chicken,Buildings_Shops_Chicken,storefront,shop_drop|eating,Shop 'til you drop!|Eatings cheatin'!
Buildings,Shops,Fast food: chinese,2,FALSE,Buildings_Shops_Fast food: chinese,Buildings_Shops_Chinese,storefront,shop_drop|eating,Shop 'til you drop!|Eatings cheatin'!
Buildings,Shops,Fast food: curry,2,FALSE,Buildings_Shops_Fast food : curry,Buildings_Shops_Curry,storefront,shop_drop|eating,Shop 'til you drop!|Eatings cheatin'!
Buildings,Shops,Fast food: pizza,2,FALSE,Buildings_Shops_Fast food: pizza,Buildings_Shops_Pizza,storefront,shop_drop|eating,Shop 'til you drop!|Eatings cheatin'!
Buildings,Shops,Florist,2,FALSE,Buildings_Shops_Florist,Buildings_Shops_Florist,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Hairdresser,2,FALSE,Buildings_Shops_Hairdresser,Buildings_Shops_Hairdresser,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Jewellery,3,FALSE,Buildings_Shops_Jewellery,Buildings_Shops_Jewellery,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Newsagents,1,FALSE,Buildings_Shops_Newsagents,Buildings_Shops_Newsagents,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Pet Shop,3,FALSE,Buildings_Shops_Pet Shop,Buildings_Shops_Pet Shop,storefront,shop_drop|animals,Shop 'til you drop!|Animal crackers!
Buildings,Shops,Petrol station,1,FALSE,Buildings_Shops_Petrol station,Buildings_Shops_Petrol,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Pharmacy,3,FALSE,Buildings_Shops_Pharmacy,Buildings_Shops_Pharmacy,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Pub,2,FALSE,Buildings_Shops_Pub,Buildings_Shops_Pub,storefront,shop_drop,Shop 'til you drop!
Buildings,Shops,Restaurant,1,FALSE,Buildings_Shops_Restaurant,Buildings_Shops_Restaurant,storefront,eating,Eatings cheatin'!
Buildings,Shops,Shoe,3,FALSE,Buildings_Shops_Shoe,Buildings_Shops_Shoe,storefront,shop_drop,Shop 'til you drop!
Car,Colours,Colour: Brown,1,FALSE,Car_Colours_Colour: Brown,Car_Colours_Brown,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Green,1,FALSE,Car_Colours_Colour: Green,Car_Colours_Green,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Orange,2,FALSE,Car_Colours_Colour: Orange,Car_Colours_Orange,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Pink,4,FALSE,Car_Colours_Colour: Pink,Car_Colours_Pink,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Purple,3,FALSE,Car_Colours_Colour: Purple,Car_Colours_Purple,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Two-toned,1,FALSE,Car_Colours_Colour: Two-toned,Car_Colours_Two-toned,palette,rainbow,Over the rainbow!
Car,Colours,Colour: Yellow,1,FALSE,Car_Colours_Colour: Yellow,Car_Colours_Yellow,palette,rainbow,Over the rainbow!
Car,External Items,Bike on a boot,1,FALSE,Car_External Items_Bike on a boot,Car_External Items_Bike-boot,directions_car,bike,On yer bike!
Car,External Items,Bike on a roof rack,1,FALSE,Car_External Items_Bike on a roof rack,Car_External Items_Bike-roof,directions_car,bike,On yer bike!
Car,External Items,Car with advertising on it,1,FALSE,Car_External Items_Car with advertising on it,Car_External Items_Advertising,directions_car,,
Car,External Items,Convertible,1,FALSE,Car_External Items_Convertible,Car_External Items_Convertible,directions_car,,
Car,External Items,Damaged,1,FALSE,Car_External Items_Damaged,Car_External Items_Damaged,directions_car,park_mate,You can't park there mate!
Car,External Items,Double Exhaust,1,FALSE,Car_External Items_Double Exhaust,Car_External Items_Double Exhaust,directions_car,,
Car,External Items,Hazard lights on,1,FALSE,Car_External Items_Hazard lights on,Car_External Items_Hazard,directions_car,park_mate,You can't park there mate!
Car,External Items,Poppy,3,FALSE,Car_External Items_Poppy,Car_External Items_Poppy,directions_car,poppy,Lest we forget!
Car,External Items,Roof Storage Pod,1,FALSE,Car_External Items_Roof Storage Pod,Car_External Items_Roof Storage,directions_car,,
Car,External Items,Spoiler,1,FALSE,Car_External Items_Spoiler,Car_External Items_Spoiler,directions_car,,
Car,Models,Audi,1,FALSE,Car_Models_Audi,Car_Models_Audi,car_tag,top_gear,Top Gear!
Car,Models,Bentley,3,FALSE,Car_Models_Bentley,Car_Models_Bentley,car_tag,top_gear,Top Gear!
Car,Models,BMW,1,FALSE,Car_Models_BMW,Car_Models_BMW,car_tag,top_gear,Top Gear!
Car,Models,Citroen,1,FALSE,Car_Models_Citroen,Car_Models_Citroen,car_tag,top_gear,Top Gear!
Car,Models,Cupra,2,FALSE,Car_Models_Cupra,Car_Models_Cupra,car_tag,top_gear,Top Gear!
Car,Models,Dacia,2,FALSE,Car_Models_Dacia,Car_Models_Dacia,car_tag,top_gear,Top Gear!
Car,Models,Fiat,1,FALSE,Car_Models_Fiat,Car_Models_Fiat,car_tag,top_gear,Top Gear!
Car,Models,Ford,1,FALSE,Car_Models_Ford,Car_Models_Ford,car_tag,top_gear,Top Gear!
Car,Models,Honda,1,FALSE,Car_Models_Honda,Car_Models_Honda,car_tag,top_gear,Top Gear!
Car,Models,Hyundai,1,FALSE,Car_Models_Hyundai,Car_Models_Hyundai,car_tag,top_gear,Top Gear!
Car,Models,Jaguar,2,FALSE,Car_Models_Jaguar,Car_Models_Jaguar,car_tag,top_gear|animals,Top Gear!|Animal crackers!
Car,Models,Jeep,3,FALSE,Car_Models_Jeep,Car_Models_Jeep,car_tag,top_gear,Top Gear!
Car,Models,KIA,1,FALSE,Car_Models_KIA,Car_Models_KIA,car_tag,top_gear,Top Gear!
Car,Models,Land Rover,1,FALSE,Car_Models_Land Rover,Car_Models_Land Rover,car_tag,top_gear,Top Gear!
Car,Models,Lexus,2,FALSE,Car_Models_Lexus,Car_Models_Lexus,car_tag,top_gear,Top Gear!
Car,Models,Mazda,1,FALSE,Car_Models_Mazda,Car_Models_Mazda,car_tag,top_gear,Top Gear!
Car,Models,Mercedes-Benz,1,FALSE,Car_Models_Mercedes-Benz,Car_Models_Mercedes-Benz,car_tag,top_gear,Top Gear!
Car,Models,MG,2,FALSE,Car_Models_MG,Car_Models_MG,car_tag,top_gear,Top Gear!
Car,Models,Mini (Regular),1,FALSE,Car_Models_Mini (Regular),Car_Models_Mini (Regular),car_tag,top_gear,Top Gear!
Car,Models,Mini (Union Jack),2,FALSE,Car_Models_Mini (Union Jack),Car_Models_Mini (Union Jack),car_tag,top_gear,Top Gear!
Car,Models,Mitsubishi,3,FALSE,Car_Models_Mitsubishi,Car_Models_Mitsubishi,car_tag,top_gear,Top Gear!
Car,Models,Nissan,1,FALSE,Car_Models_Nissan,Car_Models_Nissan,car_tag,top_gear,Top Gear!
Car,Models,Peugeot,1,FALSE,Car_Models_Peugeot,Car_Models_Peugeot,car_tag,top_gear,Top Gear!
Car,Models,Porsche,2,FALSE,Car_Models_Porsche,Car_Models_Porsche,car_tag,top_gear,Top Gear!
Car,Models,Range Rover,1,FALSE,Car_Models_Range Rover,Car_Models_Range Rover,car_tag,top_gear,Top Gear!
Car,Models,Renault,1,FALSE,Car_Models_Renault,Car_Models_Renault,car_tag,top_gear,Top Gear!
Car,Models,Seat,1,FALSE,Car_Models_Seat,Car_Models_Seat,car_tag,top_gear,Top Gear!
Car,Models,Skoda,1,FALSE,Car_Models_Skoda,Car_Models_Skoda,car_tag,top_gear,Top Gear!
Car,Models,Suzuki,2,FALSE,Car_Models_Suzuki,Car_Models_Suzuki,car_tag,top_gear,Top Gear!
Car,Models,Tesla,1,FALSE,Car_Models_Tesla,Car_Models_Tesla,car_tag,top_gear,Top Gear!
Car,Models,Toyota,1,FALSE,Car_Models_Toyota,Car_Models_Toyota,car_tag,top_gear,Top Gear!
Car,Models,Vauxhall,1,FALSE,Car_Models_Vauxhall,Car_Models_Vauxhall,car_tag,top_gear,Top Gear!
Car,Models,Volkswagen,1,FALSE,Car_Models_Volkswagen,Car_Models_Volkswagen,car_tag,top_gear,Top Gear!
Car,Models,Volvo,1,FALSE,Car_Models_Volvo,Car_Models_Volvo,car_tag,top_gear,Top Gear!
Car,Number Plates,European,2,FALSE,Car_Number Plates_European,Car_Number Plates_European,confirmation_number,plate,Put it on a plate!
Car,Number Plates,Personalised,2,FALSE,Car_Number Plates_Personalised,Car_Number Plates_Personalised,confirmation_number,plate,Put it on a plate!
Car,Stickers,Baby On Board,2,FALSE,Car_Stickers_Baby On Board,Car_Stickers_Baby,branding_watermark,learning,Learning the hard way!
Car,Stickers,GB,3,FALSE,Car_Stickers_GB,Car_Stickers_GB,branding_watermark,learning|rule,Learning the hard way!|Rule Britannia!
Car,Stickers,Learner,2,FALSE,Car_Stickers_Learner,Car_Stickers_Learner,branding_watermark,learning,Learning the hard way!
Car,Stickers,Passed,3,FALSE,Car_Stickers_Passed,Car_Stickers_Passed,branding_watermark,learning,Learning the hard way!
Car,Stickers,UK,1,FALSE,Car_Stickers_UK,Car_Stickers_UK,branding_watermark,learning,Learning the hard way!
Misc - Items,Bins,Biffa Bin,2,FALSE,Misc - Items_Bins_Biffa Bin,Misc - Items_Bins_Biffa,recycling,bin,It's bin a long time coming!
Misc - Items,Bins,Colour: Brown,2,FALSE,Misc - Items_Bins_Colour: Brown,Misc - Items_Bins_Brown,recycling,bin|rainbow,It's bin a long time coming!|Over the rainbow!
Misc - Items,Bins,Colour: Green,1,FALSE,Misc - Items_Bins_Colour: Green,Misc - Items_Bins_Green,recycling,bin|rainbow,It's bin a long time coming!|Over the rainbow!
Misc - Items,Bins,Colour: Grey,1,FALSE,Misc - Items_Bins_Colour: Grey,Misc - Items_Bins_Grey,recycling,bin|rainbow,It's bin a long time coming!|Over the rainbow!
Misc - Items,Bins,Dog poo bin,2,FALSE,Misc - Items_Bins_Dog poo bin,Misc - Items_Bins_Dog poo,recycling,bin,It's bin a long time coming!
Misc - Items,Bins,Litter bin,2,FALSE,Misc - Items_Bins_Litter bin,Misc - Items_Bins_Litter,recycling,bin,It's bin a long time coming!
Misc - Items,Bins,Recycling Box,1,FALSE,Misc - Items_Bins_Recycling Box,Misc - Items_Bins_Recycling,recycling,bin,It's bin a long time coming!
Misc - Items,Construction,Crane,3,FALSE,Misc - Items_Construction_Crane,Misc - Items_Construction_Crane,construction,builder,Bob the builder!
Misc - Items,Construction,Hi-vis vest,3,FALSE,Misc - Items_Construction_Hi-vis,Misc - Items_Construction_Hi-vis,construction,builder,Bob the builder!
Misc - Items,Construction,Portaloo,3,FALSE,Misc - Items_Construction_Portaloo,Misc - Items_Construction_Portaloo,construction,builder,Bob the builder!
Misc - Items,Construction,Scaffolding,1,FALSE,Misc - Items_Construction_Scaffolding,Misc - Items_Construction_Scaffolding,construction,builder,Bob the builder!
Misc - Items,Construction,Skip,1,FALSE,Misc - Items_Construction_Skip,Misc - Items_Construction_Skip,construction,bin|builder,It's bin a long time coming!|Bob the builder!
Misc - Items,Flags,Flag: Not Country Related,2,FALSE,Misc - Items_Flags_Flag: Not Country Related,Misc - Items_Flags_Flag - Not Country Related,flag,flying,Air today gone tomorrow!
Misc - Items,Flags,Flag: Other Country,4,FALSE,Misc - Items_Flags_Flag: Other Country,Misc - Items_Flags_Flag - Other Country,flag,flying,Air today gone tomorrow!
Misc - Items,Flags,Flag: St. Georges Cross,2,FALSE,Misc - Items_Flags_Flag: St. Georges Cross,Misc - Items_Flags_Flag - St. Georges Cross,flag,flying|rule,Air today gone tomorrow!|Rule Britannia!
Misc - Items,Flags,Flag: Union Jack,2,FALSE,Misc - Items_Flags_Flag: Union Jack,Misc - Items_Flags_Flag - Union Jack,flag,flying|rule,Air today gone tomorrow!|Rule Britannia!
Misc - Items,Objects,Bench,2,FALSE,Misc - Items_Objects_Bench,Misc - Items_Objects_Bench,category,object,Object of desire!
Misc - Items,Objects,Bunting/Fairy Lights,2,FALSE,Misc - Items_Objects_Bunting/Fairy Lights,Misc - Items_Objects_Bunting_Fairy Lights,category,object,Object of desire!
Misc - Items,Objects,Bus Stop (Pole only),1,FALSE,Misc - Items_Objects_Bus Stop (Pole only),Misc - Items_Objects_Bus Stop (Pole only),category,bus_coach|object,Bus-ted!|Object of desire!
Misc - Items,Objects,Bus Stop with Shelter,2,FALSE,Misc - Items_Objects_Bus Stop with Shelter,Misc - Items_Objects_Bus Stop with Shelter,category,bus_coach|object,Bus-ted!|Object of desire!
Misc - Items,Objects,Clock,1,FALSE,Misc - Items_Objects_Clock,Misc - Items_Objects_Clock,category,object,Object of desire!
Misc - Items,Objects,Graffiti,1,FALSE,Misc - Items_Objects_Graffiti,Misc - Items_Objects_Graffiti,category,object,Object of desire!
Misc - Items,Objects,Ladder,1,FALSE,Misc - Items_Objects_Ladder,Misc - Items_Objects_Ladder,category,object,Object of desire!
Misc - Items,Objects,Post box,1,FALSE,Misc - Items_Objects_Post box,Misc - Items_Objects_Post box,category,object,Object of desire!
Misc - Items,Objects,Salt Container,2,FALSE,Misc - Items_Objects_Salt Container,Misc - Items_Objects_Salt Container,category,bin|object,It's bin a long time coming!|Object of desire!
Misc - Items,Objects,Speed camera,1,FALSE,Misc - Items_Objects_Speed camera,Misc - Items_Objects_Speed camera,category,speed_freak|object,Speed freak!|Object of desire!
Misc - Items,Objects,Telephone box,2,FALSE,Misc - Items_Objects_Telephone box,Misc - Items_Objects_Telephone box,category,object,Object of desire!
Misc - Items,Objects,Washing Hung Up,2,FALSE,Misc - Items_Objects_Washing Hung Up,Misc - Items_Objects_Washing,category,location|object,Location location location!|Object of desire!
Misc - Items,Objects,Wooden Pallets,2,FALSE,Misc - Items_Objects_Wooden Pallets,Misc - Items_Objects_Wooden Pallets,category,object,Object of desire!
Parks & Nature,Flowers,Colour: Blue,2,FALSE,Parks & Nature_Flowers_Colour: Blue,Parks & Nature_Flowers_Colour: Blue,deceased,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Flowers,Colour: Purple,2,FALSE,Parks & Nature_Flowers_Colour: Purple,Parks & Nature_Flowers_Colour: Purple,deceased,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Flowers,Colour: Red,2,FALSE,Parks & Nature_Flowers_Colour: Red,Parks & Nature_Flowers_Colour: Red,deceased,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Flowers,Colour: Yellow,1,FALSE,Parks & Nature_Flowers_Colour: Yellow,Parks & Nature_Flowers_Colour: Yellow,deceased,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Leaves,Colour: Brown,1,FALSE,Parks & Nature_Leaves_Colour: Brown,Parks & Nature_Leaves_Colour: Brown,nest_eco_leaf,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Leaves,Colour: Red,1,FALSE,Parks & Nature_Leaves_Colour: Red,Parks & Nature_Leaves_Colour: Red,nest_eco_leaf,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Leaves,Colour: Two-tone,2,FALSE,Parks & Nature_Leaves_Colour: Two-tone,Parks & Nature_Leaves_Colour: Two-tone,nest_eco_leaf,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Leaves,Colour: Yellow,1,FALSE,Parks & Nature_Leaves_Colour: Yellow,Parks & Nature_Leaves_Colour: Yellow,nest_eco_leaf,naturel|rainbow,Au naturel!|Over the rainbow!
Parks & Nature,Playground,Ball,3,FALSE,Parks & Nature_Playground_Ball,Parks & Nature_Playground_Ball,child_care,naturel|sport,Au naturel!|Good sport!
Parks & Nature,Playground,Equipment,2,FALSE,Parks & Nature_Playground_Equipment,Parks & Nature_Playground_Equipment,child_care,naturel,Au naturel!
Parks & Nature,Playground,Football Posts,2,FALSE,Parks & Nature_Playground_Football Posts,Parks & Nature_Playground_Football Posts,child_care,naturel|sport,Au naturel!|Good sport!
Parks & Nature,The Outdoors,Expanse of water,2,FALSE,Parks & Nature_The Outdoors_Expanse of water,Parks & Nature_The Outdoors_Expanse,park,naturel,Au naturel!
Parks & Nature,The Outdoors,Mistletoe,2,FALSE,Parks & Nature_The Outdoors_Mistletoe,Parks & Nature_The Outdoors_Mistletoe,park,naturel,Au naturel!
Parks & Nature,The Outdoors,Plastic bag in tree,2,FALSE,Parks & Nature_The Outdoors_Plastic bag in tree,Parks & Nature_The Outdoors_Plastic bag,park,naturel,Au naturel!
Parks & Nature,Trees,Beech,2,FALSE,Parks & Nature_Trees_Beech,Parks & Nature_Trees_Beech,forest,naturel,Au naturel!
Parks & Nature,Trees,Fir,1,FALSE,Parks & Nature_Trees_Fir,Parks & Nature_Trees_Fir,forest,naturel,Au naturel!
Parks & Nature,Trees,Horsechestnut,2,FALSE,Parks & Nature_Trees_Horsechestnut,Parks & Nature_Trees_Horsechestnut,forest,naturel,Au naturel!
Parks & Nature,Trees,Oak,2,FALSE,Parks & Nature_Trees_Oak,Parks & Nature_Trees_Oak,forest,naturel,Au naturel!
People,Activity,Carrying a bag,2,FALSE,People_Activity_Carrying a bag,People_Activity_Carrying bag,arrow_circle_up,baggage|do_it,Emotional baggage!|Do it!
People,Activity,Drinking Tea or Coffee,1,FALSE,People_Activity_Drinking Tea or Coffee,People_Activity_Coffee,arrow_circle_up,eating|do_it,Eatings cheatin'!|Do it!
People,Activity,Eating,1,FALSE,People_Activity_Eating,People_Activity_Eating,arrow_circle_up,eating|do_it,Eatings cheatin'!|Do it!
People,Activity,Holding hands,3,FALSE,People_Activity_Holding hands,People_Activity_Holding hands,arrow_circle_up,do_it,Do it!
People,Activity,Jogging,2,FALSE,People_Activity_Jogging,People_Activity_Jogging,arrow_circle_up,do_it,Do it!
People,Activity,Using phone,1,FALSE,People_Activity_Using phone,People_Activity_Phone,arrow_circle_up,wavelength|do_it,Same wavelength!|Do it!
People,Activity,Vaping/Smoking,2,FALSE,People_Activity_Vaping/Smoking,People_Activity_Vaping,arrow_circle_up,do_it,Do it!
People,Clothes,Colour: Green,3,FALSE,People_Clothes_Colour: Green,People_Clothes_Green,apparel,top|rainbow|dress,Top of the tops!|Over the rainbow!|Dress for success!
People,Clothes,Colour: Orange,3,FALSE,People_Clothes_Colour: Orange,People_Clothes_Orange,apparel,top|rainbow|dress,Top of the tops!|Over the rainbow!|Dress for success!
People,Clothes,Colour: Purple,3,FALSE,People_Clothes_Colour: Purple,People_Clothes_Purple,apparel,top|rainbow|dress,Top of the tops!|Over the rainbow!|Dress for success!
People,Clothes,Colour: Red,2,FALSE,People_Clothes_Colour: Red,People_Clothes_Red,apparel,top|rainbow|dress,Top of the tops!|Over the rainbow!|Dress for success!
People,Clothes,Colour: Yellow,3,FALSE,People_Clothes_Colour: Yellow,People_Clothes_Yellow,apparel,top|rainbow|dress,Top of the tops!|Over the rainbow!|Dress for success!
People,Clothes,Sport,2,FALSE,People_Clothes_Sport,People_Clothes_Sport,apparel,top|sport|dress,Top of the tops!|Good sport!|Dress for success!
People,Clothes,Wearing Hat,2,FALSE,People_Clothes_Wearing Hat,People_Clothes_Wearing Hat,apparel,dress,Dress for success!
People,Clothes,Wearing Hoodie,2,FALSE,People_Clothes_Wearing Hoodie,People_Clothes_Wearing Hoodie,apparel,dress,Dress for success!
People,Clothes,Wearing Suit,2,FALSE,People_Clothes_Wearing Suit,People_Clothes_Wearing Suit,apparel,dress,Dress for success!
People,Clothes,Wearing Sunglasses,2,FALSE,People_Clothes_Wearing Sunglasses,People_Clothes_Wearing Sunglasses,apparel,dress,Dress for success!
People,Hair,Bald with Beard,3,FALSE,People_Hair_Bald with Beard,People_Hair_Bald_Beard,content_cut,hair,Hair today gone tomorrow!
People,Hair,Bald with Glasses,2,FALSE,People_Hair_Bald with Glasses,People_Hair_Bald_Glasses,content_cut,hair,Hair today gone tomorrow!
People,Hair,Bald Woman (Skinhead),3,FALSE,People_Hair_Bald Woman (Skinhead),People_Hair_Skinhead,content_cut,hair,Hair today gone tomorrow!
People,Hair,Colour: Blue or Green,4,FALSE,People_Hair_Colour: Blue,People_Hair_Blue,content_cut,hair|rainbow,Hair today gone tomorrow!|Over the rainbow!
People,Hair,Colour: Ginger,2,FALSE,People_Hair_Colour: Ginger,People_Hair_Ginger,content_cut,hair|rainbow,Hair today gone tomorrow!|Over the rainbow!
People,Hair,Colour: Other,3,FALSE,People_Hair_Colour: Other,People_Hair_Other,content_cut,hair|rainbow,Hair today gone tomorrow!|Over the rainbow!
People,Hair,Colour: Pink or Red,4,FALSE,People_Hair_Colour: Pink or Red,People_Hair_Pink,content_cut,hair|rainbow,Hair today gone tomorrow!|Over the rainbow!
Road,Floor Markings,Bus Lane/Stop,1,FALSE,Road_Floor Markings_Bus Lane/Stop,Road_Floor Markings_Bus Lane/Stop,road,bus_coach|middle_road,Bus-ted!|Middle of the road!
Road,Floor Markings,Double Yellow Lines,1,FALSE,Road_Floor Markings_Double Yellow Lines,Road_Floor Markings_Double Yellow Lines,road,rainbow|middle_road,Over the rainbow!|Middle of the road!
Road,Floor Markings,Keep Clear/No Entry,2,FALSE,Road_Floor Markings_Keep Clear/No Entry,Road_Floor Markings_Keep Clear,road,middle_road,Middle of the road!
Road,Floor Markings,Slow,1,FALSE,Road_Floor Markings_Slow,Road_Floor Markings_Slow,road,middle_road,Middle of the road!
